"sightingId","trainId","sensorId","detectionTimeUTC","detectionTimeSensorLocal","detectionEndUTC","detectionEndSensorLocal","direction","speedMph","trainType","trainOperator","warnings","issues","lastModified","estGallonageCapacity","estCubicFeetCapacity","estloadLimitTons","estTareWeightTons","estGrossWeightTons","estLengthFeet"
2704960,1289158,226,"2025-02-14T06:04:45.139Z","2025-02-14T00:04:45.139-06:00[America/Chicago]","2025-02-14T06:06:06.339Z","2025-02-14T00:06:06.339-06:00[America/Chicago]","Eastbound",56.8493684757788,"Manifest","BNSF","[]","[]","2025-02-25T10:46:13.125Z",1261831,179654.984848485,8735.22128014984,3522.77429862106,12257.9955787709,6029.77543290043
2705481,1290956,47,"2025-02-14T08:57:15.571Z","2025-02-14T01:57:15.571-07:00[America/Edmonton]","2025-02-14T08:58:14.571Z","2025-02-14T01:58:14.571-07:00[America/Edmonton]","Eastbound",52.4062589689341,"Petroleum Unit","CN","[]","[]","2025-02-18T01:22:17.289Z",2324913.55932203,25133,6411.0658143598,3654.06715851783,10065.1329728776,5157.55508474576
2705562,1290956,85,"2025-02-14T09:00:16.760Z","2025-02-14T02:00:16.76-07:00[America/Edmonton]","2025-02-14T09:01:34.660Z","2025-02-14T02:01:34.66-07:00[America/Edmonton]","Eastbound",55.4618661776334,"Petroleum Unit","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2025-02-18T01:22:17.289Z",2685899.39393939,18169,6856.6318357904,4094.79548625694,10951.4273220473,5711.78535353536
2705893,1286894,416,"2025-02-14T11:19:18.574Z","2025-02-14T05:19:18.574-06:00[America/Chicago]","2025-02-14T11:20:21.374Z","2025-02-14T05:20:21.374-06:00[America/Chicago]","Eastbound",56.5854109918666,"Manifest","BNSF","[]","[]","2025-02-18T14:00:35.146Z",845733.2,72305.3333333333,4487.86536876068,2946.88801476725,7434.75338352793,4961.69538011696
2706132,1293295,255,"2025-02-14T12:14:04.092Z","2025-02-14T07:14:04.092-05:00[America/New_York]","2025-02-14T12:16:42.692Z","2025-02-14T07:16:42.692-05:00[America/New_York]","Eastbound",53.7265527461189,"Manifest","NS","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2025-02-21T12:03:18.633Z",1172353.6,487721.74,15454.9420164603,5400.75973088713,20855.7017473474,9263.13859649123
2706237,1293322,196,"2025-02-14T12:39:02.125Z","2025-02-14T04:39:02.125-08:00[America/Vancouver]","2025-02-14T12:40:41.725Z","2025-02-14T04:40:41.725-08:00[America/Vancouver]","Eastbound",56.0611339019995,"Manifest","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2025-02-20T08:51:09.029Z",2037405.29577465,122359,9827.47930789463,3984.85194547721,13812.3312533718,6138.62441314554
2706476,1290975,312,"2025-02-14T13:38:32.857Z","2025-02-14T05:38:32.857-08:00[America/Vancouver]","2025-02-14T13:41:23.657Z","2025-02-14T05:41:23.657-08:00[America/Vancouver]","Westbound",60.5067002343799,"Manifest","CN","[]","[]","2025-02-25T10:18:36.568Z",471910.727272727,459656.84984985,13797.016080362,4518.51749550547,18315.5335758675,8643.85213972714
2706594,1293009,300,"2025-02-14T14:28:52.100Z","2025-02-14T08:28:52.1-06:00[America/Winnipeg]","2025-02-14T14:30:17.500Z","2025-02-14T08:30:17.5-06:00[America/Winnipeg]","Westbound",53.0115378972095,"Manifest","CN","[]","[]","2025-02-17T19:36:02.417Z",475821.25,404790.409436834,12479.365391484,3725.18619048543,16204.5515819694,6218.75329781837
2706871,1292665,136,"2025-02-14T15:35:41.963Z","2025-02-14T10:35:41.963-05:00[America/Toronto]","2025-02-14T15:40:23.263Z","2025-02-14T10:40:23.263-05:00[America/Toronto]","Westbound",50.183848531841,"Manifest","CN","[]","[]","2025-02-18T12:58:44.426Z",1364043.06818182,270828.533333333,14103.3078628424,5568.90924011123,19672.2171029537,10236.8406601732
2707127,1293759,313,"2025-02-14T16:47:38.031Z","2025-02-14T08:47:38.031-08:00[America/Vancouver]","2025-02-14T16:52:42.231Z","2025-02-14T08:52:42.231-08:00[America/Vancouver]","Eastbound",52.0646018256112,"Manifest","CPKC","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2025-02-19T09:00:33.197Z",1777277.7704918,241465.653409091,13628.5037783634,4867.10168132038,18495.6054596838,8752.28776753188
2707331,1293842,233,"2025-02-14T18:38:55.774Z","2025-02-14T12:38:55.774-06:00[America/Chicago]","2025-02-14T18:41:36.074Z","2025-02-14T12:41:36.074-06:00[America/Chicago]","Eastbound",50.4353137643684,"Manifest","BNSF","[]","[]","2025-02-18T06:29:15.712Z",837128,431649.785410217,12466.8731480934,4373.21761549434,16840.0907635877,7543.85034507224
2707485,1290747,226,"2025-02-14T19:28:31.194Z","2025-02-14T13:28:31.194-06:00[America/Chicago]","2025-02-14T19:30:56.394Z","2025-02-14T13:30:56.394-06:00[America/Chicago]","Eastbound",56.2845458283484,"Manifest","BNSF","[]","[]","2025-02-17T19:30:16.635Z",595530,267663,9080.09951470496,3193.38695608104,12273.486470786,5845.63888888889
2707785,1293842,230,"2025-02-14T21:07:34.877Z","2025-02-14T15:07:34.877-06:00[America/Chicago]","2025-02-14T21:09:11.177Z","2025-02-14T15:09:11.177-06:00[America/Chicago]","Eastbound",50.2127808518408,"Manifest","BNSF","[]","[]","2025-02-18T06:29:15.712Z",867025.428571429,427699.644059598,12717.8926932347,4433.10411585068,17150.9968090854,7736.50821331822
2707978,1290596,312,"2025-02-14T21:26:41.615Z","2025-02-14T13:26:41.615-08:00[America/Vancouver]","2025-02-14T21:29:37.715Z","2025-02-14T13:29:37.715-08:00[America/Vancouver]","Westbound",60.081654665723,"Manifest","CN","[]","[]","2025-02-17T16:39:02.593Z",850481.84,482433.082706767,14010.8715381014,5009.14072898958,19020.0122670909,9285.7474352548
2708087,1291786,312,"2025-02-14T22:09:59.833Z","2025-02-14T14:09:59.833-08:00[America/Vancouver]","2025-02-14T22:12:32.133Z","2025-02-14T14:12:32.133-08:00[America/Vancouver]","Eastbound",78.1348979528827,"Manifest","CN","[]","[]","2025-02-17T17:02:53.253Z",620348.4,357677.902187902,11614.1979621235,7045.93146858795,18660.1294307115,12917.3895908896
2708101,1294214,236,"2025-02-14T22:32:23.442Z","2025-02-14T14:32:23.442-08:00[America/Los_Angeles]","2025-02-14T22:33:27.142Z","2025-02-14T14:33:27.142-08:00[America/Los_Angeles]","Westbound",52.1984372492143,"Manifest","BNSF","[]","[]","2025-02-18T07:30:47.968Z",566511.388888889,203997.333333333,7775.10948495744,2335.43839783996,10110.5478827974,3923.58333333333
2708689,1294127,300,"2025-02-15T01:21:45.644Z","2025-02-14T19:21:45.644-06:00[America/Winnipeg]","2025-02-15T01:23:17.044Z","2025-02-14T19:23:17.044-06:00[America/Winnipeg]","Westbound",50.5889011862455,"Manifest","CN","[]","[]","2025-02-17T16:58:59.775Z",2187534.45070423,267310.786967419,11066.4675940895,4768.48626999045,15834.9538640799,7575.42059373787
2708709,1291104,125,"2025-02-15T01:20:40.343Z","2025-02-14T19:20:40.343-06:00[America/Winnipeg]","2025-02-15T01:22:11.443Z","2025-02-14T19:22:11.443-06:00[America/Winnipeg]","Eastbound",59.9924113893,"Intermodal","CPKC","[]","[]","2025-02-18T07:52:44.921Z",270625,101001,9577.41686205129,3435.0053533366,13012.4222153879,9032.08781362007
2709708,1294938,416,"2025-02-15T06:51:22.011Z","2025-02-15T00:51:22.011-06:00[America/Chicago]","2025-02-15T06:53:31.912Z","2025-02-15T00:53:31.912-06:00[America/Chicago]","Westbound",52.1591217068492,"Manifest","BNSF","[]","[]","2025-02-21T23:39:06.804Z",1680136,274133,12287.3319100695,6117.92658946815,18405.2584995376,10275.8666666667
2709882,1274083,125,"2025-02-15T07:46:19.962Z","2025-02-15T01:46:19.962-06:00[America/Winnipeg]","2025-02-15T07:47:58.962Z","2025-02-15T01:47:58.962-06:00[America/Winnipeg]","Eastbound",50.071821947376,"Manifest","CPKC","[]","[]","2025-02-18T06:58:11.869Z",1961758.5,138031.685714286,9934.21428748953,4354.00496243193,14288.2192499215,6968.67023809524
2710139,1291340,226,"2025-02-15T09:13:01.658Z","2025-02-15T03:13:01.658-06:00[America/Chicago]","2025-02-15T09:15:03.558Z","2025-02-15T03:15:03.558-06:00[America/Chicago]","Eastbound",54.9706292834207,"Manifest","BNSF","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2025-02-20T10:25:28.256Z",391205,161755,9055.05668516712,5042.89110782622,14097.9477929933,9467.61666666666
2710524,1295233,312,"2025-02-15T11:29:03.936Z","2025-02-15T03:29:03.936-08:00[America/Vancouver]","2025-02-15T11:31:22.536Z","2025-02-15T03:31:22.536-08:00[America/Vancouver]","Eastbound",80.6937194800778,"Manifest","CN","[]","[]","2025-02-19T07:02:32.905Z",850614.518518518,624368.461111111,15374.3665711665,5531.5157543945,20905.882325561,9905.45154320987
2710726,1295092,79,"2025-02-15T12:38:03.093Z","2025-02-15T07:38:03.093-05:00[America/Toronto]","2025-02-15T12:40:02.893Z","2025-02-15T07:40:02.893-05:00[America/Toronto]","Westbound",53.925451057415,"Manifest","CN","[]","[]","2025-03-01T02:33:25.623Z",1508434,198327.5,11600.8035584464,4340.79425355103,15941.5978119975,7715.72916666667
2710796,1291116,179,"2025-02-15T13:08:42.643Z","2025-02-15T07:08:42.643-06:00[America/Regina]","2025-02-15T13:10:27.043Z","2025-02-15T07:10:27.043-06:00[America/Regina]","Eastbound",57.1528248543049,"Intermodal","CPKC","[]","[]","2025-02-21T09:16:52.579Z",NA,NA,9206.93985107779,3126.19655395537,12333.1364050331,9344.91666666667
2711388,1293398,47,"2025-02-15T16:35:37.998Z","2025-02-15T09:35:37.998-07:00[America/Edmonton]","2025-02-15T16:37:27.898Z","2025-02-15T09:37:27.898-07:00[America/Edmonton]","Eastbound",52.4441662240371,"Manifest","CN","[]","[]","2025-02-17T17:10:44.795Z",2916000,211884.442307692,14830.8557671512,5708.15524629231,20539.0110134435,8850.53044871795
2711535,1290697,47,"2025-02-15T17:20:36.104Z","2025-02-15T10:20:36.104-07:00[America/Edmonton]","2025-02-15T17:22:20.304Z","2025-02-15T10:22:20.304-07:00[America/Edmonton]","Eastbound",52.3432621484812,"Manifest","CN","[]","[]","2025-02-17T17:05:22.215Z",2737513,295529.208333333,11743.0328888448,5727.61451971391,17470.6474085587,8917.76736111111
2711900,1295398,300,"2025-02-15T19:10:52.984Z","2025-02-15T13:10:52.984-06:00[America/Winnipeg]","2025-02-15T19:12:32.184Z","2025-02-15T13:12:32.184-06:00[America/Winnipeg]","Westbound",53.4695006153411,"Manifest","CN","[]","[]","2025-02-17T16:58:59.775Z",1519200,394410.797419355,12030.4684160871,4623.25322631216,16653.7216423993,7419.59892473118
2711997,1295808,93,"2025-02-15T19:36:44.578Z","2025-02-15T14:36:44.578-05:00[America/Toronto]","2025-02-15T19:38:16.078Z","2025-02-15T14:38:16.078-05:00[America/Toronto]","Westbound",50.6011841782455,"Manifest","CPKC","[]","[]","2025-02-23T01:39:46.549Z",724521,173046.25,8403.945736228,3856.42824901205,12260.3739852401,7032.6125
2712203,1293848,312,"2025-02-15T20:29:24.627Z","2025-02-15T12:29:24.627-08:00[America/Vancouver]","2025-02-15T20:32:25.127Z","2025-02-15T12:32:25.127-08:00[America/Vancouver]","Eastbound",69.8003141797651,"Manifest","CN","[]","[]","2025-02-18T04:15:49.602Z",997055.48,607028.818681319,18985.9012272869,5728.54559561065,24714.4468228976,10430.9581635379
2712274,1286507,125,"2025-02-15T20:57:29.093Z","2025-02-15T14:57:29.093-06:00[America/Winnipeg]","2025-02-15T21:00:36.793Z","2025-02-15T15:00:36.793-06:00[America/Winnipeg]","Westbound",58.7267612374654,"Manifest","CPKC","[]","[]","2025-02-28T04:20:48.817Z",1935829,219919.64,12595.7061155994,4943.4945507256,17539.200666325,8151.86333333333
2712525,1290532,47,"2025-02-15T22:25:22.474Z","2025-02-15T15:25:22.474-07:00[America/Edmonton]","2025-02-15T22:26:41.574Z","2025-02-15T15:26:41.574-07:00[America/Edmonton]","Eastbound",51.8020392048764,"Petroleum Unit","CN","[]","[]","2025-02-24T03:59:32.872Z",3312293.91752577,NA,7985.0716103292,4901.91418418901,12886.9857945182,6768.3943298969
2712557,1290532,85,"2025-02-15T22:28:30.199Z","2025-02-15T15:28:30.199-07:00[America/Edmonton]","2025-02-15T22:30:06.299Z","2025-02-15T15:30:06.299-07:00[America/Edmonton]","Eastbound",55.3849902437596,"Petroleum Unit","CN","[]","[]","2025-02-24T03:59:32.872Z",3278495,NA,7903.59128777482,4851.89465169728,12755.4859394721,6700.83333333333
2712601,1293908,47,"2025-02-15T22:43:54.578Z","2025-02-15T15:43:54.578-07:00[America/Edmonton]","2025-02-15T22:45:25.478Z","2025-02-15T15:45:25.478-07:00[America/Edmonton]","Eastbound",54.1895798168265,"Petroleum Unit","CN","[]","[]","2025-02-17T17:11:41.717Z",3558535.40186916,11901,9207.68611193741,5361.65764118119,14569.3437531186,7465.53894080996
2712736,1295670,300,"2025-02-15T23:27:15.727Z","2025-02-15T17:27:15.727-06:00[America/Winnipeg]","2025-02-15T23:28:53.727Z","2025-02-15T17:28:53.727-06:00[America/Winnipeg]","Westbound",54.1522575293802,"Automotive","CN","[]","[]","2025-02-20T06:44:57.718Z",NA,NA,3404.50794929698,3175.43905286625,6579.94700216323,6397.13829787234
2712905,1291340,416,"2025-02-16T00:31:23.030Z","2025-02-15T18:31:23.03-06:00[America/Chicago]","2025-02-16T00:33:17.430Z","2025-02-15T18:33:17.43-06:00[America/Chicago]","Eastbound",58.8640203831439,"Manifest","BNSF","[]","[]","2025-02-20T10:25:28.256Z",451390.384615385,163476.727272727,8995.28200746773,5101.43091509195,14096.7129225597,9539.22319347319
2712983,1296196,196,"2025-02-16T00:43:10.742Z","2025-02-15T16:43:10.742-08:00[America/Vancouver]","2025-02-16T00:44:52.242Z","2025-02-15T16:44:52.242-08:00[America/Vancouver]","Eastbound",54.0580956829497,"Manifest","CPKC","[]","[]","2025-02-22T13:02:39.357Z",829914,153636,8212.84094688514,3712.22924129771,11925.0701881829,6866.05555555556
2713193,1294667,194,"2025-02-16T01:46:56.143Z","2025-02-15T20:46:56.143-05:00[America/Toronto]","2025-02-16T01:49:03.543Z","2025-02-15T20:49:03.543-05:00[America/Toronto]","Eastbound",67.0366497828489,"Intermodal","CPKC","[]","[]","2025-02-22T13:33:36.906Z",NA,NA,11778.6897939842,4122.46582612595,15901.1556201101,12216.4922839506
2713476,1292978,125,"2025-02-16T03:34:27.027Z","2025-02-15T21:34:27.027-06:00[America/Winnipeg]","2025-02-16T03:36:25.427Z","2025-02-15T21:36:25.427-06:00[America/Winnipeg]","Eastbound",51.7845210411232,"Intermodal","CPKC","[]","[]","2025-02-18T15:29:25.055Z",294190,45646,7674.86089474584,4103.85192788681,11778.7128226327,9402.01478494624
2713819,1287290,312,"2025-02-16T05:28:01.331Z","2025-02-15T21:28:01.331-08:00[America/Vancouver]","2025-02-16T05:31:06.531Z","2025-02-15T21:31:06.531-08:00[America/Vancouver]","Eastbound",79.8533386029881,"Manifest","CN","[]","[]","2025-02-18T04:15:00.842Z",3363626.9875,419551.930756844,20552.1275615237,8836.81554590607,29388.9431074298,15206.5698168277
2713938,1295128,179,"2025-02-16T06:22:08.599Z","2025-02-16T00:22:08.599-06:00[America/Regina]","2025-02-16T06:24:18.599Z","2025-02-16T00:24:18.599-06:00[America/Regina]","Eastbound",56.8024760824241,"Intermodal","CPKC","[]","[]","2025-02-19T12:38:44Z",135520,27833,5585.83634266439,2126.11848968696,7711.95483235136,5694.96666666667
2713989,1296614,93,"2025-02-16T06:49:18.201Z","2025-02-16T01:49:18.201-05:00[America/Toronto]","2025-02-16T06:50:38.001Z","2025-02-16T01:50:38.001-05:00[America/Toronto]","Westbound",50.9617335576817,"Intermodal","CPKC","[]","[]","2025-02-20T05:32:27.091Z",63950,NA,5862.59228759294,2081.28770577115,7943.87999336409,6208.08541666667
2714045,1296299,300,"2025-02-16T07:08:17.788Z","2025-02-16T01:08:17.788-06:00[America/Winnipeg]","2025-02-16T07:09:35.988Z","2025-02-16T01:09:35.988-06:00[America/Winnipeg]","Westbound",50.5972108553037,"Manifest","CN","[]","[]","2025-02-28T11:18:17.910Z",726710,401666.442028986,12828.939191837,3886.02064392823,16714.9598357652,6258.15289855072
2714196,1295128,319,"2025-02-16T07:57:36.641Z","2025-02-16T01:57:36.641-06:00[America/Regina]","2025-02-16T07:58:50.841Z","2025-02-16T01:58:50.841-06:00[America/Regina]","Eastbound",53.9739332200697,"Intermodal","CPKC","[]","[]","2025-02-19T12:38:44Z",101640,31598,5610.08631593335,2113.36850374143,7723.45481967478,5917.71666666667
2714271,1296731,58,"2025-02-16T08:33:31.454Z","2025-02-16T02:33:31.454-06:00[America/Winnipeg]","2025-02-16T08:34:31.854Z","2025-02-16T02:34:31.854-06:00[America/Winnipeg]","Westbound",50.6723601063822,"Intermodal","CPKC","[]","[]","2025-02-18T08:55:55.341Z",429833,56344,5654.14376736829,2186.59758968678,7840.74135705507,5141.03333333333
2715048,1295402,196,"2025-02-16T13:56:05.934Z","2025-02-16T05:56:05.934-08:00[America/Vancouver]","2025-02-16T13:58:59.234Z","2025-02-16T05:58:59.234-08:00[America/Vancouver]","Eastbound",50.1147448061928,"Petroleum Unit","CPKC","[]","[]","2025-02-25T04:13:38.224Z",4155990.04109589,86612,16729.4226548435,7000.3169409994,23729.739595843,10167.9703196347
2715958,1297447,405,"2025-02-16T19:13:49.801Z","2025-02-16T11:13:49.801-08:00[America/Los_Angeles]","2025-02-16T19:15:30.802Z","2025-02-16T11:15:30.802-08:00[America/Los_Angeles]","Westbound",50.1247875998709,"Petroleum Unit","BNSF","[]","[]","2025-02-17T17:23:20.157Z",734980.681818182,17776,2521.5199477705,1245.08953661351,3766.60948438401,2264.85606060606
2715987,1297447,236,"2025-02-16T19:25:30.270Z","2025-02-16T11:25:30.27-08:00[America/Los_Angeles]","2025-02-16T19:26:06.970Z","2025-02-16T11:26:06.97-08:00[America/Los_Angeles]","Westbound",55.3374429517909,"Petroleum Unit","BNSF","[]","[]","2025-02-17T17:23:20.157Z",703025,17776,2434.99731587273,1197.49867998258,3632.49599585531,2272.61111111111
2716166,1294688,226,"2025-02-16T20:24:24.798Z","2025-02-16T14:24:24.798-06:00[America/Chicago]","2025-02-16T20:25:57.298Z","2025-02-16T14:25:57.298-06:00[America/Chicago]","Eastbound",57.1941917974977,"Manifest","BNSF","[]","[]","2025-02-17T17:26:54.795Z",443830.714285714,222341.5,6405.12001262861,3635.34970781636,10040.469720445,6390.41806923919
2716859,1297788,196,"2025-02-16T23:53:31.458Z","2025-02-16T15:53:31.458-08:00[America/Vancouver]","2025-02-16T23:55:51.758Z","2025-02-16T15:55:51.758-08:00[America/Vancouver]","Eastbound",55.0176854787929,"Intermodal","CPKC","[]","[]","2025-02-27T00:37:38.397Z",NA,NA,10791.0117269833,3575.12204335129,14366.1337703345,10313.3523622047
2716884,1294948,226,"2025-02-17T00:23:56.981Z","2025-02-16T18:23:56.981-06:00[America/Chicago]","2025-02-17T00:25:51.281Z","2025-02-16T18:25:51.281-06:00[America/Chicago]","Eastbound",56.6508665793103,"Manifest","BNSF","[]","[]","2025-02-17T17:27:50.697Z",740402,240842.777777778,8071.96332439849,3032.32443520953,11104.287759608,5408.13194444444
2717000,1296731,179,"2025-02-17T00:47:28.628Z","2025-02-16T18:47:28.628-06:00[America/Regina]","2025-02-17T00:48:32.928Z","2025-02-16T18:48:32.928-06:00[America/Regina]","Westbound",54.359077403578,"Intermodal","CPKC","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2025-02-18T08:55:55.341Z",429833,56344,5478.49396098921,2120.14766293534,7598.64162392456,4937.61666666667
2717066,1297870,312,"2025-02-17T00:45:14.445Z","2025-02-16T16:45:14.445-08:00[America/Vancouver]","2025-02-17T00:48:49.945Z","2025-02-16T16:48:49.945-08:00[America/Vancouver]","Eastbound",61.8503994067793,"Manifest","CN","[]","[]","2025-02-20T08:52:20.588Z",2465778.98734177,64066.5,13172.1694908163,8915.13865707758,22087.3081478939,14871.1777611222
2717250,1295599,226,"2025-02-17T02:09:14.165Z","2025-02-16T20:09:14.165-06:00[America/Chicago]","2025-02-17T02:11:17.065Z","2025-02-16T20:11:17.065-06:00[America/Chicago]","Eastbound",54.7796922735896,"Manifest","BNSF","[]","[]","2025-02-17T17:45:12.045Z",1147191,180506.633333333,9371.26730882651,5133.40711916043,14504.6744279869,9003.19444444445
2717793,1298163,312,"2025-02-17T05:01:52.041Z","2025-02-16T21:01:52.041-08:00[America/Vancouver]","2025-02-17T05:05:16.041Z","2025-02-16T21:05:16.041-08:00[America/Vancouver]","Eastbound",72.0776346348517,"Manifest","CN","[]","[]","2025-02-18T19:04:57.818Z",1247126.375,561588.020454546,20792.8951479196,7287.94889822312,28080.8440461427,14135.1797348485
2717820,1297108,240,"2025-02-17T05:32:32.602Z","2025-02-16T21:32:32.602-08:00[America/Los_Angeles]","2025-02-17T05:33:59.202Z","2025-02-16T21:33:59.202-08:00[America/Los_Angeles]","Westbound",55.8396458582167,"Manifest","UP","[]","[]","2025-02-17T16:32:50.576Z",1892880.75,58653,6866.67993077487,3480.87116299321,10347.5510937681,5574.875
2718951,1296192,196,"2025-02-17T13:27:21.492Z","2025-02-17T05:27:21.492-08:00[America/Vancouver]","2025-02-17T13:29:36.292Z","2025-02-17T05:29:36.292-08:00[America/Vancouver]","Eastbound",56.6625513966514,"Petroleum Unit","CN","[]","[]","2025-02-28T12:59:54.810Z",3534667.6779661,148821.714285714,15168.6540421193,6200.92228087042,21369.5763229897,9100.1811945117
2719064,1298687,255,"2025-02-17T14:19:35.181Z","2025-02-17T09:19:35.181-05:00[America/New_York]","2025-02-17T14:21:49.281Z","2025-02-17T09:21:49.281-05:00[America/New_York]","Eastbound",58.523708006292,"Manifest","NS","[]","[]","2025-02-18T12:48:50.122Z",1153357.02857143,286575.575757576,11843.6951962984,5133.76184681914,16977.4570431176,8428.29533522033
2720260,1295098,312,"2025-02-17T19:55:48.379Z","2025-02-17T11:55:48.379-08:00[America/Vancouver]","2025-02-17T19:59:17.179Z","2025-02-17T11:59:17.179-08:00[America/Vancouver]","Eastbound",61.8852218162777,"Manifest","CN","[]","[]","2025-03-01T06:25:27.704Z",1390717.48275862,410348.37960688,13789.9152219819,4992.31587367787,18782.2310956598,8713.81389971476
2720549,1294798,226,"2025-02-17T22:14:43.789Z","2025-02-17T16:14:43.789-06:00[America/Chicago]","2025-02-17T22:16:10.189Z","2025-02-17T16:16:10.189-06:00[America/Chicago]","Eastbound",55.3669130516657,"Manifest","BNSF","[]","[]","2025-02-17T22:20:35.777Z",919365.837837838,264302.576923077,9622.20183269187,3374.91966855823,12997.1215012501,5902.61854643105
2720738,1299359,255,"2025-02-17T23:12:02.011Z","2025-02-17T18:12:02.011-05:00[America/New_York]","2025-02-17T23:14:19.011Z","2025-02-17T18:14:19.011-05:00[America/New_York]","Eastbound",57.6366816660457,"Manifest","NS","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2025-02-17T23:42:19.757Z",1225733.68421053,355317.010111223,13666.704125063,5107.59515744659,18774.2992825095,8769.11426125982
2720786,1299374,416,"2025-02-17T23:36:09.180Z","2025-02-17T17:36:09.18-06:00[America/Chicago]","2025-02-17T23:37:22.380Z","2025-02-17T17:37:22.38-06:00[America/Chicago]","Westbound",52.5790560774239,"Manifest","BNSF","[]","[]","2025-02-20T10:25:28.256Z",885796.3125,293720.223809524,8960.30586699306,3352.0874061436,12312.3932731367,5746.70925099206
2720935,1294891,312,"2025-02-18T00:03:19.781Z","2025-02-17T16:03:19.781-08:00[America/Vancouver]","2025-02-18T00:06:13.581Z","2025-02-17T16:06:13.581-08:00[America/Vancouver]","Eastbound",62.1856742721953,"Manifest","CN","[]","[]","2025-02-23T23:23:24.210Z",3610501.06666667,96101.5,13573.284621336,6783.0235348951,20356.3081562311,10202.4467261905
2721185,1294395,125,"2025-02-18T01:37:27.073Z","2025-02-17T19:37:27.073-06:00[America/Winnipeg]","2025-02-18T01:39:12.673Z","2025-02-17T19:39:12.673-06:00[America/Winnipeg]","Westbound",57.7432795553665,"Manifest","CPKC","[]","[]","2025-03-04T04:05:57.244Z",2878084.3,109124,11005.1234244736,5913.81348113119,16918.9369056048,9100.42499999999
2721406,1291116,93,"2025-02-18T02:50:47.115Z","2025-02-17T21:50:47.115-05:00[America/Toronto]","2025-02-18T02:52:55.615Z","2025-02-17T21:52:55.615-05:00[America/Toronto]","Eastbound",50.4374891043358,"Intermodal","CPKC","[]","[]","2025-02-21T09:16:52.579Z",574369.846153846,3621,9473.46786749507,3596.73739718922,13070.2052646843,9511.73339638503
2721620,1298585,234,"2025-02-18T04:11:19.921Z","2025-02-17T22:11:19.921-06:00[America/Chicago]","2025-02-18T04:13:01.621Z","2025-02-17T22:13:01.621-06:00[America/Chicago]","Westbound",50.9040498649926,"Manifest","BNSF","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2025-02-20T09:33:30.375Z",1258222,337729.714285714,12309.9010410354,4326.19263378244,16636.0936748178,7416.60091991342
2721838,1299848,312,"2025-02-18T05:05:58.601Z","2025-02-17T21:05:58.601-08:00[America/Vancouver]","2025-02-18T05:08:48.101Z","2025-02-17T21:08:48.101-08:00[America/Vancouver]","Eastbound",69.0398962035753,"Manifest","CN","[]","[]","2025-02-19T15:15:31.197Z",422850.909090909,525954.395454546,16540.7142669687,5524.1401985516,22064.8544655203,10982.9681818182
2722117,1299882,230,"2025-02-18T07:08:15.631Z","2025-02-18T01:08:15.631-06:00[America/Chicago]","2025-02-18T07:08:57.331Z","2025-02-18T01:08:57.331-06:00[America/Chicago]","Eastbound",50.1345248534183,"Manifest","BNSF","[]","[]","2025-02-19T00:28:39.478Z",464127.857142857,123979.333333333,4871.18828122333,1867.72730626075,6738.91558748408,3203.84457671958
2722558,1300126,193,"2025-02-18T09:45:09.235Z","2025-02-18T04:45:09.235-05:00[America/Toronto]","2025-02-18T09:46:42.635Z","2025-02-18T04:46:42.635-05:00[America/Toronto]","Westbound",61.2382499723693,"Intermodal","CPKC","[]","[]","2025-02-23T22:23:38.958Z",382092.75,24646,7595.71576856391,3184.32790401788,10780.0436725818,7957.90315656566
2722591,1300127,312,"2025-02-18T09:55:50.810Z","2025-02-18T01:55:50.81-08:00[America/Vancouver]","2025-02-18T09:57:33.610Z","2025-02-18T01:57:33.61-08:00[America/Vancouver]","Eastbound",75.1526639540607,"Manifest","CN","[]","[]","2025-02-21T15:52:18.716Z",605620.125,324861.26,11636.9386724604,3789.51432277209,15426.4529952325,6916.84875
2722818,1296910,312,"2025-02-18T11:35:44.546Z","2025-02-18T03:35:44.546-08:00[America/Vancouver]","2025-02-18T11:38:21.046Z","2025-02-18T03:38:21.046-08:00[America/Vancouver]","Westbound",52.5180323539607,"Petroleum Unit","CN","[]","[]","2025-02-22T07:40:13.407Z",3647080.75268817,43133,9825.80314739184,5701.29264012669,15527.0957875185,7963.08691756272
